%% File Creation: 2010-07-14 12:46:36
% File Content: 
%   Please refer to the species-specific README file in the
%   appropriate directory folder at ftp://ftp.cmdl.noaa.gov/ccg.
% Contact: 
%   Compound: CO2 (In Situ)
%   Pieter Tans
%   tel: (303) 497-6678
%   email: Pieter.Tans@noaa.gov

% year month day value stddev #hours_averaged
2003  1 12   374.81  0.12 17
2003  1 13   374.82  0.18 17
2003  1 14   374.79  0.07 22
2003  1 15   374.50  0.18 20
2003  1 16   375.87  0.90 16
2003  1 17   375.10  0.16 19
2003  1 18   375.03  0.19 19
2003  1 19   374.64  0.27 18
2003  1 20   374.77  0.62 16
2003  1 21   376.26  0.24 11
2003  1 22   375.63  0.07 15
2003  1 23   375.03  0.14 21
2003  1 24   374.85  0.15 20
2003  1 25   374.56  0.10 23
2003  1 26   375.02  0.29 17
2003  1 27   375.54  0.26 15
2003  1 28   374.80  0.09 18
2003  1 29   375.25  0.12 13
2003  1 30   374.95  0.18 14
2003  1 31   375.77  0.72 13
2003  2  1   375.24  0.13 15
2003  2  2   375.43  0.17 15
2003  2  3   375.20  0.12 18
2003  2  4   375.12  0.13 21
2003  2  5   374.99  0.12 19
2003  2  6   374.74  0.09 22
2003  2  7   375.03  0.32 18
2003  2  8   375.53  0.20 17
2003  2  9   375.34  0.30 14
2003  2 10   374.76  0.07 22
2003  2 11   374.98  0.12 20
2003  2 12   374.83  0.14 18
2003  2 13   374.95  0.10 20
2003  2 14   375.03  0.50 14
2003  2 15   376.05  0.10 20
2003  2 16   376.31  0.24 18
2003  2 17   376.24  0.13 16
2003  2 18   376.56  0.17 18
2003  2 19   376.37  0.13 23
2003  2 20   376.35  0.08 20
2003  2 21   376.18  0.09 17
2003  2 22   376.38  0.18 15
2003  2 23   376.59  0.40 15
2003  2 24   377.17  0.26 17
2003  2 25  -999.99 -9.99  0
2003  2 26   375.62  0.20 19
2003  2 27   375.51  0.12 20
2003  2 28   375.26  0.25 19
2003  3  1   375.84  0.23 21
2003  3  2   375.96  0.22 17
2003  3  3   376.36  0.37 10
2003  3  4   377.46  0.60 14
2003  3  5   376.35  0.47 13
2003  3  6   375.97  0.23 22
2003  3  7   376.08  0.24 22
2003  3  8   376.15  0.13 21
2003  3  9   375.99  0.23 17
2003  3 10   376.24  0.07 19
2003  3 11   377.69  0.43 16
2003  3 12   377.43  0.16 17
2003  3 13   375.67  0.48 16
2003  3 14   375.32  0.14 16
2003  3 15   375.90  0.35 13
2003  3 16   375.34  0.19 19
2003  3 17   376.08  0.12  9
2003  3 18   376.01  0.41 20
2003  3 19   376.28  0.10 20
2003  3 20   376.73  0.29  9
2003  3 21   378.06  0.26  3
2003  3 22   376.61  0.51 14
2003  3 23   376.48  0.10 23
2003  3 24   376.60  0.11 19
2003  3 25   377.02  0.08 10
2003  3 26   377.08  0.12 12
2003  3 27   377.16  0.33 14
2003  3 28   376.97  0.21 18
2003  3 29   377.40  0.16 13
2003  3 30   376.94  0.17 17
2003  3 31   376.51  0.25 10
2003  4  1   376.27  0.16 20
2003  4  2   376.82  0.41  9
2003  4  3   377.39  0.17 17
2003  4  4   377.19  0.15 18
2003  4  5   377.15  0.22 21
2003  4  6   376.90  0.15 15
2003  4  7   376.67  0.28 22
2003  4  8   377.09  0.23 16
2003  4  9   377.16  0.16 14
2003  4 10   377.41  0.16 19
2003  4 11   377.57  0.33 16
2003  4 12   377.11  0.13 21
2003  4 13   377.20  0.27 13
2003  4 14   377.74  0.33 15
2003  4 15   378.04  0.15 11
2003  4 16  -999.99 -9.99  0
2003  4 17  -999.99 -9.99  0
2003  4 18  -999.99 -9.99  0
2003  4 19   378.22  0.15 15
2003  4 20   378.29  0.17 18
2003  4 21   378.09  0.07 15
2003  4 22   378.29  0.18 15
2003  4 23   378.41  0.17 18
2003  4 24   378.41  0.14 16
2003  4 25   378.53  0.47 15
2003  4 26   378.70  0.17 19
2003  4 27   378.93  0.20 16
2003  4 28   378.43  0.34 20
2003  4 29   378.28  0.25 11
2003  4 30   378.89  0.30 13
2003  5  1   378.90  0.27  9
2003  5  2   378.38  0.14 14
2003  5  3   378.54  0.26 12
2003  5  4   378.26  0.24 10
2003  5  5   377.53  0.16 17
2003  5  6   377.90  0.41 12
2003  5  7   378.91  0.53  7
2003  5  8   377.69  0.24 17
2003  5  9   377.58  0.28 16
2003  5 10   378.05  0.26 20
2003  5 11   377.66  0.18 14
2003  5 12   377.40  0.05 20
2003  5 13   377.51  0.12 19
2003  5 14   377.49  0.08 18
2003  5 15   377.54  0.11 16
2003  5 16   378.92  0.86 11
2003  5 17   379.67  0.16 13
2003  5 18   380.14  0.19 17
2003  5 19   379.92  0.15 15
2003  5 20   379.25  0.37 13
2003  5 21   379.55  0.16 17
2003  5 22   379.26  0.13 15
2003  5 23   378.91  0.25 15
2003  5 24   378.85  0.22 18
2003  5 25   378.83  0.30 17
2003  5 26   378.74  0.29 21
2003  5 27   379.19  0.22 20
2003  5 28   379.08  0.07 16
2003  5 29   378.95  0.24  9
2003  5 30   378.36  0.29 15
2003  5 31   377.87  0.19 17
2003  6  1   377.62  0.25 16
2003  6  2   378.56  0.34 17
2003  6  3   378.45  0.24 16
2003  6  4   378.81  0.13 21
2003  6  5   378.47  0.31  8
2003  6  6   378.35  0.16 17
2003  6  7   378.29  0.21 17
2003  6  8   378.65  0.20  8
2003  6  9  -999.99 -9.99  0
2003  6 10   378.70  0.11 17
2003  6 11   378.37  0.43 11
2003  6 12   378.34  0.20 16
2003  6 13   378.55  0.13 13
2003  6 14   378.35  0.20 17
2003  6 15   378.12  0.14 12
2003  6 16   378.04  0.16 15
2003  6 17   378.01  0.12 15
2003  6 18   378.02  0.31 12
2003  6 19   378.41  0.59 11
2003  6 20   378.02  0.33 20
2003  6 21   377.70  0.17 19
2003  6 22   377.78  0.28 10
2003  6 23   377.93  0.41  9
2003  6 24   378.50  0.58 10
2003  6 25   378.51  0.16 15
2003  6 26   378.36  0.29 12
2003  6 27   378.29  0.21 14
2003  6 28   377.84  0.14  6
2003  6 29   377.31  0.44  8
2003  6 30   377.46  0.21 13
2003  7  1   378.01  0.18 15
2003  7  2   378.80  0.14  8
2003  7  3   376.27  0.67  9
2003  7  4   376.70  0.36  9
2003  7  5   376.84  0.34 13
2003  7  6   375.90  0.22 15
2003  7  7   377.12  0.13 14
2003  7  8   375.93  0.36 12
2003  7  9   376.08  0.19 15
2003  7 10   376.63  0.18 12
2003  7 11   377.25  0.26 17
2003  7 12   377.01  0.19 17
2003  7 13   377.04  0.06 14
2003  7 14   378.23  0.20 14
2003  7 15   377.26  0.46 14
2003  7 16   376.45  0.15 17
2003  7 17   376.95  0.15 21
2003  7 18   377.12  0.20 17
2003  7 19   376.16  0.29  9
2003  7 20   376.23  0.57  9
2003  7 21   376.87  0.18 16
2003  7 22   376.52  0.10 10
2003  7 23   376.63  0.07 10
2003  7 24   375.95  0.14 12
2003  7 25   375.86  0.09 12
2003  7 26   376.00  0.11 16
2003  7 27   376.14  0.09 10
2003  7 28   376.09  0.04 19
2003  7 29   376.23  0.20 21
2003  7 30   376.22  0.15 20
2003  7 31  -999.99 -9.99  0
2003  8  1   375.95  0.27 12
2003  8  2   375.88  0.39 14
2003  8  3   374.84  0.40 12
2003  8  4   375.48  0.10  3
2003  8  5   374.97  0.38 14
2003  8  6   375.34  0.10 18
2003  8  7   375.13  0.14 14
2003  8  8   374.35  0.15 18
2003  8  9   374.00  0.11 19
2003  8 10   373.67  0.42  9
2003  8 11   375.21  0.39 10
2003  8 12   375.32  0.05  6
2003  8 13   374.89  0.19 15
2003  8 14   374.71  0.24 11
2003  8 15   374.13  0.87 12
2003  8 16   374.13  0.35 11
2003  8 17   373.50  0.33 13
2003  8 18   372.98  0.19  7
2003  8 19   373.41  0.38 13
2003  8 20   374.28  0.15 11
2003  8 21   373.94  0.30 16
2003  8 22   373.97  0.11 14
2003  8 23   374.80  0.07  9
2003  8 24  -999.99 -9.99  0
2003  8 25  -999.99 -9.99  0
2003  8 26  -999.99 -9.99  0
2003  8 27  -999.99 -9.99  0
2003  8 28   373.62  0.23 13
2003  8 29   373.27  0.35 12
2003  8 30   373.43  0.16  2
2003  8 31  -999.99 -9.99  0
2003  9  1  -999.99 -9.99  0
2003  9  2  -999.99 -9.99  0
2003  9  3   373.13 -9.99  1
2003  9  4   373.45  0.17 17
2003  9  5   372.74  0.30 15
2003  9  6   373.57  0.07  7
2003  9  7   373.62  0.09 13
2003  9  8   373.49  0.14 16
2003  9  9   373.11  0.42  9
2003  9 10   372.98  0.38 18
2003  9 11   372.48  0.12 17
2003  9 12   372.80  0.19 15
2003  9 13   372.42  0.38 10
2003  9 14   372.72  0.20 15
2003  9 15   372.89  0.14 19
2003  9 16   372.65  0.15 20
2003  9 17   372.68  0.16 16
2003  9 18   372.98  0.41  9
2003  9 19   373.33  0.10  3
2003  9 20   373.12  0.20 15
2003  9 21   373.12  0.09 16
2003  9 22   373.08  0.13 14
2003  9 23   373.26  0.33 14
2003  9 24   373.62  0.09 12
2003  9 25   373.51  0.18 14
2003  9 26   373.24  0.10 12
2003  9 27   373.46  0.28 12
2003  9 28   373.25  0.12 18
2003  9 29   373.17  0.20  8
2003  9 30  -999.99 -9.99  0
2003 10  1   373.27  0.35 13
2003 10  2   373.40  0.17 17
2003 10  3   373.09  0.18 19
2003 10  4   373.25  0.14 18
2003 10  5   373.14  0.10 23
2003 10  6   373.22  0.20 19
2003 10  7   372.85  0.17 19
2003 10  8   372.80  0.14 22
2003 10  9   372.65  0.27 19
2003 10 10   372.44  0.21 16
2003 10 11   372.90  0.35 17
2003 10 12   372.94  0.12 19
2003 10 13   373.09  0.25 20
2003 10 14   372.85  0.28 17
2003 10 15   372.30  0.18 19
2003 10 16   372.62  0.25 20
2003 10 17   372.60  0.31 18
2003 10 18   372.76  0.27 13
2003 10 19   372.71  0.19 15
2003 10 20   373.28  0.07  6
2003 10 21   373.32  0.09 21
2003 10 22   373.42  0.07 12
2003 10 23   373.78  0.11 14
2003 10 24   373.78  0.18 16
2003 10 25   373.38  0.13  8
2003 10 26   373.27  0.12 17
2003 10 27   373.43  0.17 16
2003 10 28   373.32  0.23 17
2003 10 29   373.30  0.09 16
2003 10 30   373.36  0.16 16
2003 10 31   373.50  0.15 21
2003 11  1  -999.99 -9.99  0
2003 11  2  -999.99 -9.99  0
2003 11  3  -999.99 -9.99  0
2003 11  4   374.59  0.31 12
2003 11  5  -999.99 -9.99  0
2003 11  6   373.62  0.09 21
2003 11  7   373.65  0.13 22
2003 11  8   373.77  0.21 22
2003 11  9   373.80  0.11 23
2003 11 10   373.93  0.14 21
2003 11 11   373.96  0.13 21
2003 11 12   375.30  0.74 13
2003 11 13   375.10  0.15 22
2003 11 14   374.80  0.36 17
2003 11 15   375.02  0.17 22
2003 11 16   374.63  0.25 15
2003 11 17   374.81  0.11 12
2003 11 18   374.56  0.19 18
2003 11 19   374.56  0.21 18
2003 11 20   375.77  0.34 13
2003 11 21   375.15  0.10 19
2003 11 22   375.07  0.21 20
2003 11 23   375.62  0.11 18
2003 11 24   375.60  0.18 20
2003 11 25   375.40  0.16 20
2003 11 26   375.22  0.09 23
2003 11 27   375.06  0.11 23
2003 11 28   374.99  0.14 20
2003 11 29   374.93  0.12 20
2003 11 30   374.99  0.20 18
2003 12  1   375.39  0.12 23
2003 12  2   375.28  0.10 23
2003 12  3   375.35  0.16 21
2003 12  4   375.49  0.24 17
2003 12  5   375.45  0.14 17
2003 12  6   375.26  0.10 11
2003 12  7   375.25  0.08 17
2003 12  8   375.47  0.16 15
2003 12  9   375.41  0.13 22
2003 12 10   375.54  0.20 21
2003 12 11   375.86  0.38 13
2003 12 12   376.19  0.17 22
2003 12 13   376.34  0.48 19
2003 12 14   376.84  0.66 13
2003 12 15   376.01  0.37 16
2003 12 16   377.06  0.17 14
2003 12 17   376.40  0.57 14
2003 12 18   376.04  0.19 20
2003 12 19   376.01  0.24 21
2003 12 20   376.09  0.08 20
2003 12 21   376.16  0.20 20
2003 12 22   376.21  0.09 21
2003 12 23  -999.99 -9.99  0
2003 12 24   376.19  0.11 10
2003 12 25   376.14  0.09  3
2003 12 26   376.21  0.17  7
2003 12 27   376.32  0.05  4
2003 12 28   376.00  0.35  4
2003 12 29   376.36  0.16 15
2003 12 30   376.35  0.16 20
2003 12 31   376.32  0.06 21
2004  1  1   376.47  0.19 22
2004  1  2   376.36  0.10 21
2004  1  3   376.40  0.06 21
2004  1  4   376.43  0.11 23
2004  1  5   376.33  0.09 23
2004  1  6   376.61  0.21 21
2004  1  7   376.33  0.08 21
2004  1  8   376.25  0.11 23
2004  1  9   376.29  0.07 19
2004  1 10   376.31  0.09 22
2004  1 11   376.45  0.14 23
2004  1 12   376.33  0.09 23
2004  1 13   376.59  0.23 17
2004  1 14   376.55  0.12 20
2004  1 15   378.34  0.15 14
2004  1 16   377.94  0.25 14
2004  1 17   376.70  0.10 23
2004  1 18   376.83  0.15 17
2004  1 19   377.30  0.16 11
2004  1 20   376.82  0.09 15
2004  1 21   376.94  0.18 19
2004  1 22   377.06  0.25 12
2004  1 23   377.28  0.17 16
2004  1 24   377.72  0.29 16
2004  1 25   377.61  0.46 12
2004  1 26   378.05  0.22 13
2004  1 27   377.73  0.17 13
2004  1 28   377.76  0.19 16
2004  1 29   378.06  0.24 16
2004  1 30   377.95  0.14 15
2004  1 31   378.06  0.23 21
2004  2  1   377.90  0.11 21
2004  2  2   377.84  0.13 21
2004  2  3   377.77  0.20 21
2004  2  4   377.68  0.21 15
2004  2  5   378.05  0.36 14
2004  2  6   378.18  0.13 14
2004  2  7   377.84  0.21 16
2004  2  8   377.73  0.18 14
2004  2  9   377.72  0.11 14
2004  2 10   377.90  0.12 13
2004  2 11   380.34  0.09 15
2004  2 12   379.34  0.93 12
2004  2 13   377.18  0.15 21
2004  2 14   378.15  0.34 16
2004  2 15   378.08  0.24 18
2004  2 16   378.14  0.37 18
2004  2 17   377.67  0.20 13
2004  2 18   377.44  0.20 16
2004  2 19   377.44  0.06 17
2004  2 20   377.13  0.12 23
2004  2 21   377.00  0.09 22
2004  2 22   377.55  0.21 12
2004  2 23   377.54  0.20 15
2004  2 24   377.51  0.09  9
2004  2 25   377.42  0.13 16
2004  2 26   377.38  0.17 15
2004  2 27   377.64  0.08 16
2004  2 28   378.18  0.27 16
2004  2 29   378.62  0.17 19
2004  3  1   378.79  0.28 18
2004  3  2   378.49  0.16  9
2004  3  3   378.14  0.11 22
2004  3  4   377.98  0.17 15
2004  3  5   378.22  0.39 17
2004  3  6   377.84  0.17 19
2004  3  7   378.15  0.12 11
2004  3  8   378.62  0.78 11
2004  3  9   379.90  0.68 14
2004  3 10  -999.99 -9.99  0
2004  3 11   379.47  0.17 16
2004  3 12   379.19  0.21 20
2004  3 13   378.11  0.10 21
2004  3 14   377.93  0.34 17
2004  3 15   378.75  0.93  2
2004  3 16   380.11  0.49 12
2004  3 17   380.06  0.26 15
2004  3 18   379.37  0.40 13
2004  3 19   379.01  0.42 19
2004  3 20   379.07  0.22 23
2004  3 21   378.47  0.47 17
2004  3 22   377.82  0.12 17
2004  3 23   379.05  0.39 14
2004  3 24   378.46  0.10 21
2004  3 25   378.47  0.12 21
2004  3 26   378.39  0.13 11
2004  3 27   378.45  0.20 18
2004  3 28   378.96  0.12 17
2004  3 29   379.49  0.25 10
2004  3 30   380.51  0.26 13
2004  3 31   381.23  0.13 12
2004  4  1   380.20  0.07 12
2004  4  2   378.73  0.37  9
2004  4  3   378.89  0.10 19
2004  4  4   378.98  0.18 19
2004  4  5   379.98  0.64  8
2004  4  6   381.24  0.41  8
2004  4  7   380.46  0.17 14
2004  4  8   380.26  0.19 16
2004  4  9   379.77  0.69 12
2004  4 10   380.49  0.28 17
2004  4 11   380.97  0.24 17
2004  4 12   380.99  0.23 17
2004  4 13   380.94  0.13 20
2004  4 14   380.43  0.15 18
2004  4 15   380.54  0.25 14
2004  4 16   380.72  0.39 15
2004  4 17   380.63  0.20 21
2004  4 18   380.62  0.54 17
2004  4 19   380.29  0.31 16
2004  4 20   380.15  0.15 16
2004  4 21   380.36  0.26 13
2004  4 22   381.02  0.98 10
2004  4 23   380.46  0.48 12
2004  4 24   381.09  0.16 12
2004  4 25   381.46  0.32 14
2004  4 26   381.02  0.16 21
2004  4 27   380.37  0.42 16
2004  4 28   380.73  0.20 19
2004  4 29   380.66  0.09 15
2004  4 30   380.28  0.48 17
2004  5  1   380.05  0.36 16
2004  5  2   379.54  0.11 19
2004  5  3   379.70  0.16 17
2004  5  4  -999.99 -9.99  0
2004  5  5   381.38  0.11 17
2004  5  6   381.59  0.14 12
2004  5  7   381.11  0.13 15
2004  5  8   381.02  0.24 16
2004  5  9   381.17  0.20 16
2004  5 10   381.29  0.40 17
2004  5 11   380.69  0.21 15
2004  5 12   380.29  0.13 13
2004  5 13   380.37  0.52  8
2004  5 14   380.99  0.32 10
2004  5 15   380.28  0.11 11
2004  5 16   380.06  0.13 18
2004  5 17   380.99  0.13 14
2004  5 18   380.79  0.12 19
2004  5 19   379.97  0.36 18
2004  5 20   379.73  0.30 10
2004  5 21   379.67  0.45 14
2004  5 22   380.67  0.25 13
2004  5 23  -999.99 -9.99  0
2004  5 24  -999.99 -9.99  0
2004  5 25   380.99  0.23 21
2004  5 26   380.99  0.11 18
2004  5 27   381.24  0.12 16
2004  5 28   381.01  0.16 21
2004  5 29   380.95  0.36 14
2004  5 30   380.57  0.40 14
2004  5 31   380.14  0.19 14
2004  6  1   380.70  0.12 18
2004  6  2   380.11  0.29 14
2004  6  3   379.47  0.29 12
2004  6  4   379.39  0.17 14
2004  6  5   379.41  0.34 19
2004  6  6   379.85  0.44 18
2004  6  7   379.98  0.24 19
2004  6  8   379.95  0.16 23
2004  6  9   380.23  0.18 16
2004  6 10   380.18  0.12 13
2004  6 11   379.81  0.22  5
2004  6 12   380.32  0.24 15
2004  6 13   380.22  0.37 15
2004  6 14   378.71  0.02  2
2004  6 15   379.90  0.37 10
2004  6 16   380.04  0.16 15
2004  6 17   379.80  0.34  4
2004  6 18   379.81  0.55  6
2004  6 19  -999.99 -9.99  0
2004  6 20  -999.99 -9.99  0
2004  6 21  -999.99 -9.99  0
2004  6 22   379.10  0.22 12
2004  6 23   379.21  0.29 15
2004  6 24   379.48  0.08 16
2004  6 25   379.55  0.20 13
2004  6 26   379.34  0.10 12
2004  6 27   379.26  0.09  5
2004  6 28  -999.99 -9.99  0
2004  6 29   379.23  0.08 19
2004  6 30   379.31  0.06 18
2004  7  1   379.22  0.07 17
2004  7  2   378.93  0.10 18
2004  7  3   378.99  0.22 20
2004  7  4   378.17  0.35 13
2004  7  5   378.57  0.11 14
2004  7  6   378.21  0.28 13
2004  7  7   378.39  0.28  6
2004  7  8  -999.99 -9.99  0
2004  7  9  -999.99 -9.99  0
2004  7 10   378.20  0.37 14
2004  7 11   378.19  0.09 14
2004  7 12   378.39  0.13 13
2004  7 13  -999.99 -9.99  0
2004  7 14   377.37  0.85 14
2004  7 15   376.84  0.50  8
2004  7 16   377.34  0.65 14
2004  7 17   377.90  0.34 16
2004  7 18   377.23  0.70  8
2004  7 19   376.66  0.88  9
2004  7 20   376.84  0.08  9
2004  7 21   376.31  0.19 10
2004  7 22   376.52  0.15 10
2004  7 23   376.35  0.11 12
2004  7 24   377.13  0.25 12
2004  7 25   376.87  0.47 11
2004  7 26   376.09  0.34  8
2004  7 27   376.52  0.55 12
2004  7 28   377.20  0.77  9
2004  7 29   376.51  0.82 14
2004  7 30   377.22  0.10 15
2004  7 31   375.97  0.70  6
2004  8  1  -999.99 -9.99  0
2004  8  2  -999.99 -9.99  0
2004  8  3   376.49  0.10 18
2004  8  4   376.98  0.32 15
2004  8  5   377.00  0.31 15
2004  8  6   377.04  0.14 15
2004  8  7   376.76  0.30 13
2004  8  8   376.78  0.13 16
2004  8  9   376.75  0.33 12
2004  8 10   377.02  0.12 14
2004  8 11   375.60  0.38 14
2004  8 12   376.26  0.13 21
2004  8 13   376.07  0.15 17
2004  8 14   376.14  0.41 15
2004  8 15   375.96  0.12 15
2004  8 16   376.26  0.05  3
2004  8 17   375.16  0.50  7
2004  8 18   375.87  0.22  7
2004  8 19   375.99  0.08 17
2004  8 20  -999.99 -9.99  0
2004  8 21   375.91  0.11 17
2004  8 22   375.91  0.59 20
2004  8 23   376.46  0.13  7
2004  8 24  -999.99 -9.99  0
2004  8 25  -999.99 -9.99  0
2004  8 26  -999.99 -9.99  0
2004  8 27  -999.99 -9.99  0
2004  8 28  -999.99 -9.99  0
2004  8 29  -999.99 -9.99  0
2004  8 30  -999.99 -9.99  0
2004  8 31  -999.99 -9.99  0
2004  9  1  -999.99 -9.99  0
2004  9  2  -999.99 -9.99  0
2004  9  3   374.02  0.16 13
2004  9  4   372.74  0.71 10
2004  9  5   374.03  0.23 13
2004  9  6   373.36  0.62 13
2004  9  7   374.18  0.42 11
2004  9  8   374.38  0.54 13
2004  9  9   374.91  0.54 13
2004  9 10   375.33  0.41 10
2004  9 11   374.09  0.30 17
2004  9 12   373.82  0.18 12
2004  9 13  -999.99 -9.99  0
2004  9 14  -999.99 -9.99  0
2004  9 15  -999.99 -9.99  0
2004  9 16   374.13  0.11 16
2004  9 17   374.17  0.19 19
2004  9 18   374.20  0.12 15
2004  9 19   374.44  0.14 19
2004  9 20   374.54  0.14 18
2004  9 21   374.30  0.19  8
2004  9 22  -999.99 -9.99  0
2004  9 23  -999.99 -9.99  0
2004  9 24  -999.99 -9.99  0
2004  9 25  -999.99 -9.99  0
2004  9 26  -999.99 -9.99  0
2004  9 27  -999.99 -9.99  0
2004  9 28  -999.99 -9.99  0
2004  9 29  -999.99 -9.99  0
2004  9 30   374.54  0.18 13
2004 10  1   374.27  0.21 15
2004 10  2   374.10  0.10 15
2004 10  3   373.76  0.15 21
2004 10  4   373.70  0.14 21
2004 10  5   374.10  0.20 16
2004 10  6   374.25  0.25 18
2004 10  7   374.09  0.28  8
2004 10  8   374.10  0.10 10
2004 10  9   374.51  0.31  6
2004 10 10   374.14  0.15 19
2004 10 11   374.02  0.20 15
2004 10 12   374.24  0.18 19
2004 10 13   374.48  0.22 18
2004 10 14   374.36  0.22 22
2004 10 15   374.18  0.13 21
2004 10 16   374.23  0.12 19
2004 10 17   374.27  0.10 20
2004 10 18   374.19  0.13 18
2004 10 19   374.48  0.30 17
2004 10 20   374.62  0.08 15
2004 10 21   374.74  0.52 12
2004 10 22   374.95  0.08 15
2004 10 23   374.70  0.11 18
2004 10 24   374.72  0.13 13
2004 10 25   374.86  0.17 21
2004 10 26   375.13  0.12 21
2004 10 27   375.05  0.24 11
2004 10 28   374.87  0.22 11
2004 10 29   375.01  0.16 18
2004 10 30   375.18  0.09 16
2004 10 31   375.34  0.09 12
2004 11  1   375.40  0.16 13
2004 11  2   375.42  0.16 17
2004 11  3   375.30  0.17 20
2004 11  4   375.10  0.10 20
2004 11  5   375.26  0.17 13
2004 11  6   375.52  0.16 16
2004 11  7   375.42  0.20 15
2004 11  8   375.42  0.10 16
2004 11  9   375.33  0.12 19
2004 11 10   375.63  0.22 15
2004 11 11   375.50  0.11 22
2004 11 12   375.42  0.13 15
2004 11 13   375.39  0.16  7
2004 11 14   375.39  0.10 14
2004 11 15   378.23  0.33 12
2004 11 16   377.47  0.38 20
2004 11 17   376.57  0.08 16
2004 11 18   377.79  0.44 14
2004 11 19   376.20  0.25 12
2004 11 20   376.28  0.11 17
2004 11 21   376.38  0.11 20
2004 11 22   377.07  0.33  8
2004 11 23   376.67  0.13  8
2004 11 24   376.75  0.21  6
2004 11 25   376.72  0.16 14
2004 11 26   376.69  0.09 20
2004 11 27   376.53  0.12 23
2004 11 28   376.55  0.15 20
2004 11 29   376.37  0.10 17
2004 11 30   376.58  0.27 15
2004 12  1   376.79  0.53 19
2004 12  2   376.65  0.10 19
2004 12  3   377.20  0.10 17
2004 12  4   377.27  0.13 20
2004 12  5   377.20  0.14 21
2004 12  6   377.27  0.20 20
2004 12  7   377.67  0.26 17
2004 12  8   377.41  0.11 19
2004 12  9   377.39  0.10 17
2004 12 10   377.94  0.61 15
2004 12 11   377.79  0.32 15
2004 12 12   377.31  0.53 15
2004 12 13   377.08  0.26 20
2004 12 14   377.27  0.18 18
2004 12 15   377.34  0.10 15
2004 12 16   377.30  0.23 14
2004 12 17   377.33  0.14 12
2004 12 18   377.31  0.07 17
2004 12 19   377.67  0.21 14
2004 12 20   378.04  0.07  7
2004 12 21   377.86  0.18  9
2004 12 22   377.84  0.16 21
2004 12 23   377.68  0.23 17
2004 12 24   377.56  0.11 19
2004 12 25   377.60  0.08 17
2004 12 26   377.73  0.30  6
2004 12 27   377.63  0.24 19
2004 12 28   377.99  0.09 16
2004 12 29   378.12  0.27 13
2004 12 30   377.75  0.11 17
2004 12 31   377.68  0.07 21
2005  1  1   377.92  0.13 22
2005  1  2   378.20  0.27 19
2005  1  3   378.11  0.22 22
2005  1  4   378.38  0.35 18
2005  1  5   378.20  0.06 22
2005  1  6   378.34  0.28 19
2005  1  7   377.77  0.23 17
2005  1  8   378.10  0.11 23
2005  1  9   378.08  0.16 23
2005  1 10   378.26  0.05 23
2005  1 11   378.65  0.54 17
2005  1 12   378.85  0.10 23
2005  1 13   378.89  0.15 19
2005  1 14   377.86  0.44 16
2005  1 15   378.45  0.30 14
2005  1 16   378.27  0.17 16
2005  1 17   378.14  0.10 16
2005  1 18   378.18  0.26 17
2005  1 19   378.57  0.38 17
2005  1 20   378.35  0.09 16
2005  1 21   378.30  0.07 23
2005  1 22   378.30  0.09 22
2005  1 23   378.55  0.27 15
